Online_months,stateabb,sedaadmin,sedaadminname,ys_mn19_ol,ys_mn19_ol_se,ys_mn19_eb,ys_mn19_eb_se,ys_mn22_ol,ys_mn22_ol_se,ys_mn22_eb,ys_mn22_eb_se,ys_chg_ol,ys_chg_ol_se,ys_chg_eb,ys_chg_eb_se,tot_asmt19,tot_asmt22,cell19,cell22,avg_asmt19,avg_asmt22
8,MN,2710170,DELANO PUBLIC SCHOOL DISTRICT,0.913,0.07068048,0.91,0.0598,0.72,0.07022054,0.697,0.0619,-0.193,0.09966054,-0.213,0.0711,1166,1080,6,6,194.3,180.0
9,MN,2710260,DILWORTH-GLYNDON-FELTON,0.31,0.0701915,0.306,0.0594,0.0604,0.07055761,0.0573,0.0622,-0.249,0.09948381,-0.249,0.071,781,726,6,6,130.2,121.0
9,MN,2711010,DOVER-EYOTA PUBLIC SCHOOL DISTRICT,0.49,0.07367145,0.436,0.062,0.139,0.07608072,0.183,0.0659,-0.351,0.10592555,-0.253,0.0731,535,464,6,6,89.2,77.3
9,MN,2711040,DULUTH PUBLIC SCHOOL DISTRICT,0.256,0.0641915,0.26,0.0553,0.0244,0.06485433,0.0173,0.0578,-0.232,0.09125443,-0.242,0.0677,3583,3319,6,6,597.2,553.2
9,MN,2711190,EDEN VALLEY-WATKINS SCHOOL DISTRICT,0.582,0.07429608,0.55,0.0622,0.26,0.07587138,0.274,0.0661,-0.322,0.10616155,-0.276,0.0734,480,400,6,6,80.0,66.7
9,MN,2711250,EDINA PUBLIC SCHOOL DISTRICT,0.807,0.06348085,0.784,0.0548,0.557,0.06444266,0.561,0.0575,-0.25,0.09044562,-0.224,0.0674,3820,3721,6,6,636.7,620.2
9,MN,2711670,MINNETONKA PUBLIC SCHOOL DISTRICT,0.976,0.06340803,0.957,0.0548,0.728,0.06406143,0.724,0.0572,-0.248,0.09013971,-0.233,0.0672,5043,4994,6,6,840.5,832.3
7,MN,2711760,FARIBAULT PUBLIC SCHOOL DISTRICT,-0.292,0.06776123,-0.288,0.0579,-0.672,0.07058715,-0.665,0.062,-0.379,0.09785357,-0.376,0.0704,1461,1328,6,6,243.5,221.3
9,MN,2711820,FARMINGTON PUBLIC SCHOOL DISTRICT,0.309,0.10445,0.282,0.0767,-0.00413,0.06418209,-0.00228,0.0584,-0.313,0.12319053,-0.285,0.0793,1631,2875,3,6,543.7,479.2
9,MN,2711880,FERGUS FALLS PUBLIC SCHOOL DISTRICT,0.545,0.06798346,0.53,0.0579,0.255,0.06899432,0.257,0.061,-0.29,0.09682973,-0.273,0.07,1166,1298,6,6,194.3,216.3
9,MN,2712240,FOLEY PUBLIC SCHOOL DISTRICT,0.562,0.06806392,0.531,0.058,0.249,0.06997742,0.266,0.0617,-0.313,0.09757075,-0.264,0.0703,875,874,6,6,145.8,145.7
9,MN,2712270,FOREST LAKE PUBLIC SCHOOL DISTRICT,0.352,0.06376136,0.351,0.055,0.0827,0.06474578,0.0776,0.0577,-0.27,0.09086033,-0.274,0.0675,2674,2521,6,6,445.7,420.2
9,MN,2712420,FRIDLEY PUBLIC SCHOOL DISTRICT,-0.215,0.0701599,-0.239,0.0599,-0.651,0.07465496,-0.61,0.0646,-0.436,0.10241825,-0.371,0.072,1280,1079,6,6,213.3,179.8
3,MN,2713170,GRAND RAPIDS PUBLIC SCHOOL DISTRICT,0.231,0.06515821,0.251,0.0561,0.0441,0.06669482,0.0208,0.0591,-0.187,0.09324574,-0.23,0.0685,1818,1637,6,6,303.0,272.8
9,MN,2713530,HASTINGS PUBLIC SCHOOL DISTRICT,0.528,0.06506571,0.484,0.0559,0.115,0.06633822,0.146,0.059,-0.413,0.09287651,-0.339,0.0684,1904,1784,6,6,317.3,297.3
9,MN,2713560,HAWLEY PUBLIC SCHOOL DISTRICT,0.541,0.07697266,0.529,0.0638,0.296,0.07490201,0.291,0.0654,-0.245,0.10741881,-0.238,0.0736,434,463,6,6,72.3,77.2
9,MN,2713920,HERMANTOWN PUBLIC SCHOOL DISTRICT,0.555,0.06858431,0.531,0.0584,0.258,0.06990214,0.268,0.0616,-0.297,0.0979172,-0.263,0.0703,969,949,6,6,161.5,158.2
4,MN,2713980,HIBBING PUBLIC SCHOOL DISTRICT,0.296,0.06634577,0.298,0.0569,0.0943,0.06889465,0.0868,0.0608,-0.202,0.095644,-0.211,0.0696,1135,969,6,6,189.2,161.5
5,MN,2714190,HOLDINGFORD PUBLIC SCHOOL DISTRICT,0.703,0.0754902,0.636,0.0629,0.326,0.07463636,0.368,0.0653,-0.377,0.10616089,-0.268,0.0733,483,500,6,6,80.5,83.3
7,MN,2714220,EDEN PRAIRIE PUBLIC SCHOOL DISTRICT,0.699,0.06463894,0.668,0.0556,0.377,0.06508266,0.39,0.058,-0.322,0.09173696,-0.278,0.0679,3806,3699,6,6,634.3,616.5
9,MN,2714260,HOPKINS PUBLIC SCHOOL DISTRICT,0.259,0.06458492,0.233,0.0556,-0.102,0.06625926,-0.0811,0.0588,-0.361,0.09251118,-0.314,0.0682,2966,2636,6,6,494.3,439.3
7,MN,2714970,HUTCHINSON PUBLIC SCHOOL DISTRICT,0.591,0.06786165,0.574,0.0577,0.299,0.06824114,0.303,0.0605,-0.292,0.09618112,-0.271,0.0697,1277,1172,6,6,212.8,195.3
9,MN,2715000,INTERNATIONAL FALLS SCHOOL DISTRICT,0.259,0.07781886,0.246,0.0647,-0.044,0.0806241,-0.0365,0.0694,-0.303,0.11206881,-0.282,0.0754,435,387,6,6,72.5,64.5
9,MN,2715030,INVER GROVE HEIGHTS SCHOOLS,0.0669,0.06719478,0.0519,0.0575,-0.315,0.06934932,-0.299,0.0612,-0.382,0.09655135,-0.351,0.07,1602,1459,6,6,267.0,243.2
6,MN,2715750,JORDAN PUBLIC SCHOOL DISTRICT,0.36,0.0684057,0.383,0.0582,0.169,0.06878561,0.141,0.0609,-0.191,0.09700063,-0.242,0.0701,911,815,6,6,151.8,135.8
5,MN,2716980,KASSON-MANTORVILLE SCHOOL DISTRICT,0.52,0.06887772,0.543,0.0585,0.424,0.07059775,0.389,0.0623,-0.0957,0.09855034,-0.155,0.0708,1022,1030,6,6,170.3,171.7
6,MN,2717220,KIMBALL PUBLIC SCHOOL DISTRICT,0.391,0.08447377,0.354,0.0684,0.0412,0.07692939,0.0612,0.0673,-0.349,0.11447654,-0.293,0.0763,288,338,5,6,57.6,56.3
6,MN,2717250,LA CRESCENT-HOKAH SCHOOL DISTRICT,0.0931,0.08383104,0.0819,0.0686,-0.223,0.07888697,-0.205,0.0683,-0.316,0.11519246,-0.286,0.077,410,433,5,6,82.0,72.2
9,MN,2717520,LAKE CITY PUBLIC SCHOOL DISTRICT,0.329,0.07536101,0.324,0.0626,0.0797,0.0735352,0.0763,0.0646,-0.249,0.10526836,-0.248,0.0729,545,547,6,6,90.8,91.2
8,MN,2717780,LAKEVILLE PUBLIC SCHOOL DISTRICT,0.666,0.06285088,0.632,0.0544,0.299,0.06347234,0.317,0.0567,-0.368,0.0893299,-0.315,0.0669,5014,4921,6,6,835.7,820.2
7,MN,2718070,LE SUEUR-HENDERSON SCHOOL DISTRICT,0.259,0.07587,0.291,0.0637,0.106,0.08244312,0.0642,0.0704,-0.153,0.11202158,-0.226,0.0754,471,413,6,6,78.5,68.8
4,MN,2718210,LITCHFIELD PUBLIC SCHOOL DISTRICT,0.279,0.07056762,0.323,0.0597,0.16,0.07138046,0.113,0.0628,-0.12,0.10035533,-0.211,0.0713,685,687,6,6,114.2,114.5
3,MN,2718240,LITTLE FALLS PUBLIC SCHOOL DISTRICT,-0.0268,0.06874525,-0.0211,0.0586,-0.295,0.07134562,-0.296,0.0624,-0.268,0.0990888,-0.275,0.0708,1115,969,6,6,185.8,161.5
5,MN,2718330,LUVERNE PUBLIC SCHOOL DISTRICT,0.543,0.07268794,0.558,0.0611,0.367,0.07329497,0.338,0.0641,-0.176,0.10323301,-0.22,0.0723,556,508,6,6,92.7,84.7
9,MN,2718750,MAHTOMEDI PUBLIC SCHOOL DISTRICT,0.867,0.06708573,0.855,0.0573,0.65,0.06780551,0.64,0.0601,-0.217,0.09538494,-0.215,0.0695,1494,1424,6,6,249.0,237.3
9,MN,2718780,MANKATO PUBLIC SCHOOL DISTRICT,0.405,0.06352629,0.388,0.0549,0.138,0.06480047,0.147,0.0577,-0.268,0.09074303,-0.242,0.0675,4037,3750,6,6,672.8,625.0
5,MN,2718810,MAPLE LAKE PUBLIC SCHOOL DISTRICT,0.38,0.07866076,0.409,0.0647,0.294,0.07536663,0.259,0.066,-0.0862,0.10891504,-0.15,0.0741,357,339,6,6,59.5,56.5
8,MN,2718940,MARSHALL PUBLIC SCHOOL DISTRICT,0.355,0.07022511,0.37,0.0596,0.0932,0.07101438,0.0638,0.0622,-0.262,0.09986532,-0.306,0.071,1090,1089,6,6,181.7,181.5
6,MN,2719320,MEDFORD PUBLIC SCHOOL DISTRICT,0.118,0.0739234,0.154,0.0621,-0.00807,0.07575621,-0.0437,0.0658,-0.126,0.10586248,-0.197,0.0732,418,418,6,6,69.7,69.7
6,MN,2720550,MELROSE PUBLIC SCHOOL DISTRICT,0.302,0.07771851,0.321,0.0642,0.123,0.07663712,0.099,0.067,-0.18,0.10902585,-0.222,0.0743,574,574,6,6,95.7,95.7
6,MN,2720670,MILACA PUBLIC SCHOOL DISTRICT,0.351,0.07105676,0.342,0.0599,0.0519,0.07091602,0.0528,0.0624,-0.3,0.10038537,-0.29,0.0711,811,711,6,6,135.2,118.5
5,MN,2721320,MONTEVIDEO PUBLIC SCHOOL DISTRICT,0.257,0.07330879,0.289,0.0616,0.124,0.0736253,0.0878,0.0643,-0.134,0.1039106,-0.201,0.0725,657,605,6,6,109.5,100.8
9,MN,2721390,MONTICELLO PUBLIC SCHOOL DISTRICT,0.526,0.07326753,0.533,0.0615,0.348,0.06669195,0.329,0.0593,-0.177,0.09934753,-0.203,0.0716,1630,1724,5,6,326.0,287.3
6,MN,2721420,MOORHEAD PUBLIC SCHOOL DISTRICT,0.0282,0.06390619,0.0618,0.0551,-0.132,0.06469189,-0.163,0.0576,-0.161,0.09093833,-0.225,0.0675,3168,3070,6,6,528.0,511.7
7,MN,2721480,MORA PUBLIC SCHOOL DISTRICT,0.343,0.06949663,0.369,0.0592,0.231,0.07314487,0.195,0.0638,-0.112,0.1009103,-0.174,0.0716,758,706,6,6,126.3,117.7
6,MN,2722920,WESTONKA PUBLIC SCHOOL DISTRICT,0.851,0.06809517,0.839,0.0581,0.641,0.07088064,0.631,0.0622,-0.21,0.09827904,-0.208,0.0705,1127,1046,6,6,187.8,174.3
9,MN,2722950,MOUNDS VIEW PUBLIC SCHOOL DISTRICT,0.649,0.0637142,0.603,0.055,0.249,0.06427554,0.28,0.0573,-0.4,0.09050839,-0.323,0.0674,5187,4978,6,6,864.5,829.7
9,MN,2723400,NEW LONDON-SPICER SCHOOL DISTRICT,0.489,0.07117574,0.495,0.06,0.27,0.07004865,0.253,0.0619,-0.219,0.09985924,-0.241,0.071,729,684,6,6,121.5,114.0
6,MN,2723430,NEW PRAGUE AREA SCHOOLS,0.605,0.06468262,0.609,0.0557,0.384,0.06542757,0.366,0.0582,-0.221,0.09201063,-0.244,0.068,1880,1826,6,6,313.3,304.3
6,MN,2723490,NEW ULM PUBLIC SCHOOL DISTRICT,0.138,0.066928,0.209,0.0573,0.0978,0.06941538,0.0246,0.0611,-0.0402,0.0964218,-0.185,0.0699,949,933,6,6,158.2,155.5
9,MN,2723820,NORTH BRANCH PUBLIC SCHOOLS,0.224,0.06676675,0.23,0.0572,-0.000782,0.06848179,-0.0104,0.0605,-0.224,0.09563551,-0.24,0.0696,1221,1094,6,6,203.5,182.3
7,MN,2723880,NORTHFIELD PUBLIC SCHOOL DISTRICT,0.602,0.06738333,0.593,0.0576,0.336,0.06731655,0.329,0.0596,-0.266,0.0952922,-0.264,0.0695,1799,1640,6,6,299.8,273.3
8,MN,2723910,CENTRAL PUBLIC SCHOOL DISTRICT,0.406,0.07935399,0.387,0.0654,0.0976,0.07860649,0.104,0.0681,-0.308,0.11170811,-0.283,0.0751,421,380,6,6,70.2,63.3
6,MN,2725080,ORONO PUBLIC SCHOOL DISTRICT,0.839,0.09196588,0.819,0.0717,0.642,0.06896555,0.63,0.0616,-0.197,0.11572036,-0.188,0.0774,868,1268,4,6,217.0,211.3
4,MN,2725140,OSAKIS PUBLIC SCHOOL DISTRICT,0.419,0.0751192,0.449,0.0628,0.307,0.07641844,0.267,0.0664,-0.112,0.10714784,-0.182,0.0737,422,379,6,6,70.3,63.2
9,MN,2725200,OSSEO PUBLIC SCHOOL DISTRICT,0.14,0.06226661,0.147,0.054,-0.0903,0.06327393,-0.0973,0.0565,-0.231,0.08877634,-0.244,0.0667,9086,8518,6,6,1514.3,1419.7
9,MN,2728050,OWATONNA PUBLIC SCHOOL DISTRICT,0.0979,0.06511313,0.12,0.056,-0.071,0.06661138,-0.0926,0.059,-0.169,0.09315706,-0.213,0.0685,2183,2030,6,6,363.8,338.3
2,MN,2728080,PARK RAPIDS PUBLIC SCHOOL DISTRICT,-0.0157,0.07041029,0.0267,0.0595,-0.113,0.07017226,-0.149,0.0618,-0.0976,0.09941745,-0.176,0.0707,786,686,6,6,131.0,114.3
6,MN,2728140,PAYNESVILLE PUBLIC SCHOOL DISTRICT,0.284,0.07538982,0.209,0.0632,-0.235,0.07853829,-0.162,0.0677,-0.519,0.10888302,-0.371,0.0742,416,385,6,6,69.3,64.2
9,MN,2728200,PEQUOT LAKES PUBLIC SCHOOLS,0.443,0.06896435,0.404,0.0584,0.0627,0.06815358,0.0887,0.0605,-0.38,0.09691071,-0.315,0.07,795,805,6,6,132.5,134.2
9,MN,2728290,RUSHFORD-PETERSON PUBLIC SCHOOLS,0.129,0.07664397,0.176,0.0639,0.0324,0.07912338,-0.0159,0.0684,-0.0962,0.11019785,-0.192,0.075,350,296,6,6,58.3,49.3
3,MN,2728320,PIERZ PUBLIC SCHOOL DISTRICT,0.523,0.07286607,0.506,0.0613,0.301,0.07478243,0.303,0.0653,-0.222,0.10439758,-0.203,0.0729,550,547,6,6,91.7,91.2
7,MN,2728350,PILLAGER PUBLIC SCHOOL DISTRICT,0.0971,0.0736182,0.137,0.0619,-0.00298,0.07532515,-0.0415,0.0655,-0.1,0.10533802,-0.178,0.073,545,576,6,6,90.8,96.0
7,MN,2728380,PINE CITY PUBLIC SCHOOL DISTRICT,0.0961,0.07044084,0.126,0.0596,-0.078,0.07197749,-0.107,0.0632,-0.174,0.10068019,-0.233,0.0714,721,664,6,6,120.2,110.7
6,MN,2730030,PRINCETON PUBLIC SCHOOL DISTRICT,0.331,0.06543288,0.297,0.0562,-0.0894,0.06733379,-0.0624,0.0596,-0.42,0.09388607,-0.36,0.0688,1495,1447,6,6,249.2,241.2
9,MN,2730060,PRIOR LAKE-SAVAGE AREA SCHOOLS,0.647,0.06316903,0.631,0.0546,0.378,0.06403607,0.38,0.0571,-0.269,0.08994899,-0.252,0.0672,3953,3812,6,6,658.8,635.3
9,MN,2730090,PROCTOR PUBLIC SCHOOL DISTRICT,0.359,0.07755738,0.309,0.0642,-0.0256,0.07105429,0.0171,0.0627,-0.384,0.10564124,-0.291,0.0739,698,840,5,6,139.6,140.0
9,MN,2730480,RED WING PUBLIC SCHOOL DISTRICT,0.179,0.08935016,0.0995,0.071,-0.35,0.07134238,-0.311,0.0632,-0.529,0.1141069,-0.411,0.077,768,991,4,6,192.0,165.2
9,MN,2731750,RICHFIELD PUBLIC SCHOOL DISTRICT,-0.189,0.06648709,-0.183,0.0572,-0.505,0.07181847,-0.503,0.0627,-0.317,0.09787913,-0.32,0.0704,1856,1644,6,6,309.3,274.0
9,MN,2731780,ROBBINSDALE PUBLIC SCHOOL DISTRICT,-0.29,0.0635797,-0.297,0.0551,-0.66,0.06670475,-0.642,0.0589,-0.37,0.09216199,-0.345,0.0681,5341,4295,6,6,890.2,715.8
7,MN,2731800,ROCHESTER PUBLIC SCHOOL DISTRICT,0.139,0.0625444,0.119,0.0542,-0.201,0.06360314,-0.182,0.0568,-0.339,0.08920828,-0.301,0.0668,7833,7162,6,6,1305.5,1193.7
9,MN,2732070,ROCKFORD PUBLIC SCHOOL DISTRICT,0.427,0.0715284,0.374,0.0604,-0.0141,0.0728085,0.0281,0.0638,-0.441,0.10207242,-0.346,0.072,751,694,6,6,125.2,115.7
9,MN,2732250,ROSEAU PUBLIC SCHOOL DISTRICT,0.387,0.07236637,0.359,0.061,0.0558,0.07314908,0.0738,0.0639,-0.331,0.10291024,-0.286,0.0721,518,541,6,6,86.3,90.2
9,MN,2732390,ROSEMOUNT-APPLE VALLEY-EAGAN,0.486,0.06177863,0.47,0.0536,0.188,0.06261006,0.194,0.056,-0.298,0.08795987,-0.276,0.0663,13022,12614,6,6,2170.3,2102.3
9,MN,2732430,ROSEVILLE PUBLIC SCHOOL DISTRICT,0.141,0.06482592,0.118,0.0558,-0.249,0.06598054,-0.229,0.0586,-0.39,0.09249814,-0.347,0.0682,3357,3011,6,6,559.5,501.8
3,MN,2732520,ROYALTON PUBLIC SCHOOL DISTRICT,0.267,0.07677884,0.292,0.0638,0.148,0.07659478,0.119,0.0667,-0.119,0.10845019,-0.172,0.0741,469,393,6,6,78.2,65.5
9,MN,2732550,RUSH CITY PUBLIC SCHOOL DISTRICT,0.404,0.07516685,0.328,0.0627,-0.0986,0.07436054,-0.0386,0.065,-0.502,0.10573521,-0.367,0.0731,397,391,6,6,66.2,65.2
6,MN,2732820,SARTELL-ST. STEPHEN SCHOOL DISTRICT,0.755,0.06600968,0.717,0.0566,0.379,0.06621443,0.397,0.0588,-0.377,0.09351337,-0.32,0.0687,1915,1832,6,6,319.2,305.3
6,MN,2732850,SAUK CENTRE PUBLIC SCHOOL DISTRICT,0.264,0.07155247,0.235,0.0603,-0.196,0.07159513,-0.173,0.063,-0.46,0.10121134,-0.407,0.0717,489,478,6,6,81.5,79.7
5,MN,2732880,SAUK RAPIDS-RICE PUBLIC SCHOOLS,0.214,0.06512385,0.216,0.056,-0.0449,0.06572804,-0.0503,0.0584,-0.259,0.09253791,-0.267,0.0682,2046,1972,6,6,341.0,328.7
9,MN,2733000,SHAKOPEE PUBLIC SCHOOL DISTRICT,0.37,0.0637269,0.343,0.055,0.0202,0.06441073,0.0393,0.0574,-0.349,0.09060065,-0.304,0.0674,3733,3294,6,6,622.2,549.0
7,MN,2733330,SPRING LAKE PARK PUBLIC SCHOOLS,0.0609,0.06513106,0.0763,0.056,-0.18,0.06638161,-0.194,0.0589,-0.241,0.09300232,-0.271,0.0684,2818,2516,6,6,469.7,419.3
6,MN,2733390,SPRINGFIELD PUBLIC SCHOOL DISTRICT,0.726,0.07753039,0.709,0.0639,0.591,0.07415314,0.584,0.0652,-0.134,0.10725172,-0.126,0.0736,256,272,6,6,42.7,45.3
5,MN,2733450,ST. CHARLES PUBLIC SCHOOL DISTRICT,0.406,0.07242031,0.397,0.061,0.149,0.07374548,0.148,0.0644,-0.257,0.10336154,-0.249,0.0724,480,447,6,6,80.0,74.5
5,MN,2733480,ST. CLAIR PUBLIC SCHOOL DISTRICT,0.486,0.07491833,0.453,0.0628,0.233,0.07906887,0.25,0.0682,-0.253,0.10889303,-0.203,0.0744,336,354,6,6,56.0,59.0
8,MN,2733510,ST. CLOUD PUBLIC SCHOOL DISTRICT,-0.296,0.06491066,-0.274,0.0559,-0.54,0.0665332,-0.55,0.0589,-0.244,0.09296485,-0.277,0.0684,4129,3577,6,6,688.2,596.2
5,MN,2733600,ST. JAMES PUBLIC SCHOOL DISTRICT,0.296,0.07582082,0.259,0.0634,-0.0623,0.07736675,-0.0313,0.067,-0.358,0.10834186,-0.291,0.074,444,467,6,6,74.0,77.8
9,MN,2733840,ST. PAUL PUBLIC SCHOOL DISTRICT,-0.427,0.06226648,-0.406,0.054,-0.719,0.06393476,-0.727,0.057,-0.291,0.08924855,-0.321,0.0668,15164,12551,6,6,2527.3,2091.8
9,MN,2733870,ST. PETER PUBLIC SCHOOL DISTRICT,0.388,0.07199911,0.379,0.0605,0.159,0.07114129,0.157,0.0628,-0.229,0.10117813,-0.222,0.0716,1011,888,6,6,168.5,148.0
2,MN,2733900,STAPLES-MOTLEY SCHOOL DISTRICT,-0.0233,0.07223088,0.0428,0.0609,-0.088,0.07501738,-0.151,0.0652,-0.0647,0.10413722,-0.194,0.0726,480,425,6,6,80.0,70.8
7,MN,2738160,STEWARTVILLE PUBLIC SCHOOL DISTRICT,0.319,0.06837939,0.304,0.0582,0.0391,0.06899357,0.0486,0.0609,-0.28,0.09714918,-0.255,0.07,994,957,6,6,165.7,159.5
7,MN,2738850,THIEF RIVER FALLS SCHOOL DISTRICT,0.388,0.07084942,0.333,0.0598,-0.0758,0.07030584,-0.0336,0.0621,-0.464,0.099809,-0.367,0.0711,919,826,6,6,153.2,137.7
9,MN,2738880,ESKO PUBLIC SCHOOL DISTRICT,0.78,0.07218251,0.752,0.0606,0.505,0.07136218,0.51,0.0629,-0.274,0.10146163,-0.243,0.0717,604,583,6,6,100.7,97.2
7,MN,2740665,TRITON SCHOOL DISTRICT,0.103,0.07482238,0.136,0.0628,-0.0501,0.07939147,-0.0856,0.0683,-0.153,0.10909952,-0.222,0.0744,477,425,6,6,79.5,70.8
6,MN,2741460,WACONIA PUBLIC SCHOOL DISTRICT,0.688,0.06519922,0.679,0.056,0.457,0.06612822,0.45,0.0588,-0.231,0.09285344,-0.229,0.0684,1828,1764,6,6,304.7,294.0
3,MN,2741850,WARROAD PUBLIC SCHOOL DISTRICT,0.165,0.07308831,0.192,0.0615,0.0445,0.0746104,0.0175,0.065,-0.121,0.10445516,-0.174,0.0727,432,465,6,6,72.0,77.5
9,MN,2741880,WASECA PUBLIC SCHOOL DISTRICT,0.132,0.07020216,0.134,0.0596,-0.114,0.07247457,-0.117,0.0635,-0.246,0.10091426,-0.251,0.0717,836,710,6,6,139.3,118.3
9,MN,2742160,WAYZATA PUBLIC SCHOOL DISTRICT,0.966,0.06365681,0.976,0.0549,0.875,0.06468844,0.844,0.0576,-0.0908,0.09075242,-0.132,0.0675,5528,5407,6,6,921.3,901.2
7,MN,2742360,WHITE BEAR LAKE SCHOOL DISTRICT,0.427,0.06302462,0.406,0.0545,0.0872,0.06426162,0.0997,0.0573,-0.34,0.09001292,-0.306,0.0672,4008,3602,6,6,668.0,600.3
6,MN,2742720,WILLMAR PUBLIC SCHOOL DISTRICT,0.121,0.06671037,0.151,0.0571,-0.108,0.06734586,-0.139,0.0596,-0.229,0.09480361,-0.29,0.0691,1862,1755,6,6,310.3,292.5
3,MN,2742780,WINDOM PUBLIC SCHOOL DISTRICT,0.23,0.0740077,0.236,0.0621,-0.00282,0.0748037,-0.0127,0.0651,-0.233,0.10524376,-0.248,0.0729,480,488,6,6,80.0,81.3
8,MN,2744070,WINONA AREA PUBLIC SCHOOL DISTRICT,0.132,0.06885272,0.0972,0.0591,-0.311,0.07543763,-0.272,0.065,-0.443,0.102131,-0.37,0.0719,1178,940,6,6,196.3,156.7
5,MN,2744160,WORTHINGTON PUBLIC SCHOOL DISTRICT,-0.229,0.06650432,-0.19,0.057,-0.413,0.06715414,-0.441,0.0595,-0.184,0.09452506,-0.252,0.069,1476,1494,6,6,246.0,249.0
9,MN,2745735,ZUMBROTA-MAZEPPA SCHOOL DISTRICT,0.541,0.07393475,0.544,0.0621,0.341,0.07545835,0.322,0.0655,-0.201,0.10565524,-0.223,0.0731,574,526,6,6,95.7,87.7
6,MN,2791445,LAKE CRYSTAL-WELLCOME MEMORIAL,0.346,0.07739574,0.419,0.0642,0.501,0.07732192,0.423,0.0673,0.154,0.10942054,0.00376,0.0746,443,421,6,6,73.8,70.2
9,MN,2791450,MESABI EAST SCHOOL DISTRICT,-0.0278,0.07371872,-0.0149,0.0621,-0.238,0.07701838,-0.245,0.0666,-0.211,0.1066282,-0.23,0.0735,453,378,6,6,75.5,63.0
2,MS,2800420,AMITE COUNTY SCHOOL DISTRICT,-0.769,0.06844336,-0.648,0.059,-0.567,0.07486512,-0.677,0.0656,0.202,0.10142964,-0.0285,0.074,455,390,6,6,75.8,65.0
0,MS,2801110,COAHOMA COUNTY SCHOOL DISTRICT,-0.55,0.06682715,-0.501,0.0577,-0.645,0.07015378,-0.68,0.0623,-0.0945,0.09688264,-0.179,0.0721,699,518,6,6,116.5,86.3
0,MS,2801170,COLUMBIA SCHOOL DISTRICT,-0.0595,0.06730373,-0.0308,0.0581,-0.113,0.07098928,-0.142,0.0628,-0.0534,0.09782239,-0.111,0.0725,765,667,6,6,127.5,111.2
0,MS,2801490,FORREST COUNTY SCHOOL DISTRICT,-0.0541,0.06383927,-0.0301,0.0555,-0.166,0.065244,-0.196,0.0586,-0.111,0.09128208,-0.165,0.0696,1314,1233,6,6,219.0,205.5
0,MS,2801590,GREENE COUNTY SCHOOL DISTRICT,-0.212,0.06528554,-0.191,0.0565,-0.359,0.06662537,-0.378,0.0597,-0.147,0.09328269,-0.187,0.0705,851,775,6,6,141.8,129.2
10,MS,2801830,HAZLEHURST CITY SCHOOL DISTRICT,-0.563,0.06698076,-0.532,0.0578,-0.761,0.07015779,-0.778,0.0622,-0.197,0.09699501,-0.246,0.0721,719,639,6,6,119.8,106.5
10,MS,2802190,JACKSON PUBLIC SCHOOL DISTRICT,-0.534,0.06067375,-0.542,0.0532,-0.907,0.06170807,-0.889,0.0559,-0.373,0.08653705,-0.347,0.0674,10652,8276,6,6,1775.3,1379.3
0,MS,2802340,KOSCIUSKO SCHOOL DISTRICT,0.0221,0.06705427,-0.0124,0.0577,-0.353,0.06757797,-0.329,0.0605,-0.375,0.0952066,-0.316,0.0714,1086,996,6,6,181.0,166.0
1,MS,2802400,LAMAR COUNTY SCHOOL DISTRICT,0.246,0.06147458,0.227,0.0538,-0.0158,0.06240516,-0.0113,0.0564,-0.262,0.0875967,-0.238,0.0679,4902,4583,6,6,817.0,763.8
7,MS,2802460,LAUREL SCHOOL DISTRICT,-0.46,0.0638206,-0.433,0.0556,-0.622,0.06729732,-0.64,0.0601,-0.162,0.09273329,-0.207,0.0704,1437,1225,6,6,239.5,204.2
0,MS,2802550,LEE COUNTY SCHOOL DISTRICT,-0.0214,0.06156306,-0.029,0.0539,-0.289,0.0626757,-0.288,0.0566,-0.268,0.087852,-0.259,0.068,3272,2807,6,6,545.3,467.8
10,MS,2802640,LINCOLN COUNTY SCHOOL DISTRICT,-0.187,0.0639847,-0.15,0.0556,-0.244,0.06543319,-0.278,0.0587,-0.0578,0.09151882,-0.128,0.0697,1456,1295,6,6,242.7,215.8
10,MS,2802880,MCCOMB SCHOOL DISTRICT,-0.273,0.06519762,-0.275,0.0565,-0.558,0.06675678,-0.551,0.0598,-0.285,0.09331303,-0.276,0.0706,1173,1018,6,6,195.5,169.7
0,MS,2803060,NESHOBA COUNTY SCHOOL DISTRICT,0.151,0.06401239,0.197,0.0556,0.205,0.06558774,0.147,0.0589,0.0536,0.09164505,-0.0505,0.0697,1519,1359,6,6,253.2,226.5
0,MS,2803150,NEWTON COUNTY SCHOOL DISTRICT,0.2,0.06683697,0.177,0.0576,-0.0522,0.06915938,-0.0433,0.0616,-0.253,0.09615388,-0.22,0.0718,848,754,6,6,141.3,125.7
8,MS,2803180,NEWTON MUNICIPAL SCHOOL DISTRICT,-0.0898,0.07105769,-0.174,0.0604,-0.715,0.07056104,-0.642,0.0628,-0.625,0.10014,-0.468,0.0733,435,408,6,6,72.5,68.0
10,MS,2803210,NORTH PANOLA SCHOOL DISTRICT,-0.231,0.06702358,-0.312,0.0578,-0.898,0.06938699,-0.817,0.0617,-0.667,0.09648701,-0.505,0.072,681,583,6,6,113.5,97.2
